Agencia_ID:1110,0.269629055048
Agencia_ID:1111,-0.0520730275317
Agencia_ID:1112,0.0803561605489
Agencia_ID:1113,0.0
Agencia_ID:1114,0.0
Agencia_ID:1116,0.0
Agencia_ID:1117,-0.0214393521764
Agencia_ID:1118,-0.0301900257999
Agencia_ID:1119,-0.0302760790342
Agencia_ID:1120,0.268867483349
Agencia_ID:1121,0.0
Agencia_ID:1122,0.0277438843154
Agencia_ID:1123,-0.0935758316331
Agencia_ID:1124,-0.0733245587567
Agencia_ID:1126,0.306786780693
Agencia_ID:1127,0.13274204839
Agencia_ID:1129,0.0
Agencia_ID:1130,0.0
Agencia_ID:1137,-0.326783853044
Agencia_ID:1138,0.0
Agencia_ID:1139,0.0
Agencia_ID:1140,-0.183059716504
Agencia_ID:1142,2.04567268296
Agencia_ID:1143,0.0
Agencia_ID:1146,0.0
Agencia_ID:1147,0.0
Agencia_ID:1150,0.0
Agencia_ID:1152,0.0
Agencia_ID:1153,-0.394489835188
Agencia_ID:1155,0.0
Agencia_ID:1156,0.0
Agencia_ID:1159,0.0
Agencia_ID:1160,0.0
Agencia_ID:1161,0.0
Agencia_ID:1164,0.0
Agencia_ID:1165,0.0
Agencia_ID:1167,0.0
Agencia_ID:1168,0.0
Agencia_ID:1170,0.0
Agencia_ID:1171,0.0
Agencia_ID:1172,0.0
Agencia_ID:1173,0.0
Agencia_ID:1176,0.0
Agencia_ID:1177,0.0
Agencia_ID:1179,0.0
Agencia_ID:1210,0.0
Agencia_ID:1211,0.0
Agencia_ID:1212,0.0483763808497
Agencia_ID:1213,0.0192732101014
Agencia_ID:1215,0.0
Agencia_ID:1216,-0.197417863071
Agencia_ID:1217,0.0
Agencia_ID:1218,0.245642772228
Agencia_ID:1219,-0.337007572282
Agencia_ID:1220,0.248680620385
Agencia_ID:1221,0.0
Agencia_ID:1222,0.0522701707938
Agencia_ID:1223,-0.192350619014
Agencia_ID:1224,0.0665281865994
Agencia_ID:1227,0.225213794038
Agencia_ID:1228,0.0
Agencia_ID:1229,0.0
Agencia_ID:1232,0.160222233827
Agencia_ID:1235,0.0
Agencia_ID:1236,0.0
Agencia_ID:1237,-0.278611052626
Agencia_ID:1238,0.0
Agencia_ID:1239,0.0
Agencia_ID:1242,-0.0231103952246
Agencia_ID:1243,0.0360097296275
Agencia_ID:1245,0.237020561721
Agencia_ID:1250,0.0
Agencia_ID:1252,0.0
Agencia_ID:1253,0.0
Agencia_ID:1255,0.0
Agencia_ID:1259,0.0
Agencia_ID:1261,0.0
Agencia_ID:1262,0.0
Agencia_ID:1273,0.0
Agencia_ID:1275,0.0
Agencia_ID:1276,0.0
Agencia_ID:1277,0.0
Agencia_ID:1279,0.0
Agencia_ID:1281,0.0
Agencia_ID:1310,0.0
Agencia_ID:1311,-0.06599200287
Agencia_ID:1312,-0.176441093234
Agencia_ID:1313,0.0
Agencia_ID:1314,-0.0131030366798
Agencia_ID:1315,-0.143965611421
Agencia_ID:1330,0.0
Agencia_ID:1331,0.0
Agencia_ID:1332,0.0
Agencia_ID:1333,0.0
Agencia_ID:1334,-0.167722526539
Agencia_ID:1335,-0.0171951526922
Agencia_ID:1336,0.0918517949627
Agencia_ID:1337,0.208656323701
Agencia_ID:1338,0.235853795597
Agencia_ID:1339,0.0
Agencia_ID:1340,0.0
Agencia_ID:1341,0.0
Agencia_ID:1342,0.0
Agencia_ID:1344,0.0
Agencia_ID:1345,0.0
Agencia_ID:1346,-0.112587491422
Agencia_ID:1347,-0.402549296729
Agencia_ID:1348,-0.0147496012041
Agencia_ID:1349,0.0
Agencia_ID:1350,0.0
Agencia_ID:1351,0.0
Agencia_ID:1353,0.0
Agencia_ID:1354,0.0
Agencia_ID:1355,0.0
Agencia_ID:1356,0.0
Agencia_ID:1357,0.0
Agencia_ID:1358,0.0
Agencia_ID:1359,0.0
Agencia_ID:1360,0.0
Agencia_ID:1361,0.0
Agencia_ID:1363,0.0
Agencia_ID:1364,0.0
Agencia_ID:1366,0.0
Agencia_ID:1367,0.0
Agencia_ID:1368,0.0
Agencia_ID:1371,0.0
Agencia_ID:1372,0.0
Agencia_ID:1373,0.0
Agencia_ID:1374,0.0
Agencia_ID:1375,0.0
Agencia_ID:1376,0.0
Agencia_ID:1377,0.0
Agencia_ID:1378,-0.177900006017
Agencia_ID:1379,0.0
Agencia_ID:1380,0.0
Agencia_ID:1381,0.0
Agencia_ID:1382,0.0
Agencia_ID:1383,0.0
Agencia_ID:1384,0.000708606619929
Agencia_ID:1385,0.0
Agencia_ID:1386,0.0
Agencia_ID:1387,0.170183038609
Agencia_ID:1415,0.0
Agencia_ID:1419,0.0
Agencia_ID:1420,0.0
Agencia_ID:1423,0.0
Agencia_ID:1427,0.0
Agencia_ID:1430,0.0
Agencia_ID:1431,0.0
Agencia_ID:1434,0.0
Agencia_ID:1435,0.0
Agencia_ID:1436,0.0
Agencia_ID:1437,-0.114006533484
Agencia_ID:1438,-0.542441923837
Agencia_ID:1439,0.0
Agencia_ID:1441,-0.32286406545
Agencia_ID:1442,0.457751531184
Agencia_ID:1443,0.0
Agencia_ID:1445,0.0835924176694
Agencia_ID:1447,0.0
Agencia_ID:1448,-0.115994127485
Agencia_ID:1449,0.0
Agencia_ID:1451,0.0
Agencia_ID:1452,0.0
Agencia_ID:1453,0.0
Agencia_ID:1454,0.0
Agencia_ID:1455,0.0
Agencia_ID:1456,0.0
Agencia_ID:1459,0.0
Agencia_ID:1461,0.0
Agencia_ID:1462,0.0
Agencia_ID:1463,0.0
Agencia_ID:1464,0.0
Agencia_ID:1465,0.0
Agencia_ID:1469,0.0
Agencia_ID:1470,-0.235279503352
Agencia_ID:1471,-0.35369369337
Agencia_ID:1472,-0.0425607860997
Agencia_ID:1473,0.0
Agencia_ID:1474,0.0
Agencia_ID:1475,0.0
Agencia_ID:1476,0.0
Agencia_ID:1477,0.0
Agencia_ID:1478,0.0
Agencia_ID:1479,0.0
Agencia_ID:1480,0.0
Agencia_ID:1481,0.0
Agencia_ID:1482,0.0
Agencia_ID:1484,0.0
Agencia_ID:1491,0.0
Agencia_ID:1492,0.0
Agencia_ID:1493,0.0
Agencia_ID:1494,0.0
Agencia_ID:1495,0.0
Agencia_ID:1496,0.0
Agencia_ID:1498,0.0
Agencia_ID:1499,0.0
Agencia_ID:1512,0.0
Agencia_ID:1518,0.0
Agencia_ID:1524,0.0
Agencia_ID:1530,0.0
Agencia_ID:1531,0.0
Agencia_ID:1532,0.0
Agencia_ID:1533,0.0
Agencia_ID:1534,0.0
Agencia_ID:1535,0.0
Agencia_ID:1536,0.0
Agencia_ID:1538,0.0
Agencia_ID:1539,0.0
Agencia_ID:1541,0.0
Agencia_ID:1542,0.0
Agencia_ID:1544,0.0956636081599
Agencia_ID:1545,0.395355226298
Agencia_ID:1546,0.32543586156
Agencia_ID:1548,0.0
Agencia_ID:1549,0.271336177008
Agencia_ID:1550,0.226413523564
Agencia_ID:1551,0.0
Agencia_ID:1552,-0.00327165434492
Agencia_ID:1554,0.0
Agencia_ID:1555,0.0
Agencia_ID:1556,0.0
Agencia_ID:1557,0.0
Agencia_ID:1558,0.0
Agencia_ID:1560,0.0
Agencia_ID:1562,0.0
Agencia_ID:1563,0.0
Agencia_ID:1564,0.0
Agencia_ID:1571,0.0
Agencia_ID:1573,0.0
Agencia_ID:1576,0.0
Agencia_ID:1578,0.0
Agencia_ID:1579,0.0
Agencia_ID:1580,0.0
Agencia_ID:1581,0.0
Agencia_ID:1583,0.0
Agencia_ID:1585,0.0
Agencia_ID:1586,0.0
Agencia_ID:1587,0.0
Agencia_ID:1588,0.0
Agencia_ID:1589,0.0
Agencia_ID:1591,0.0
Agencia_ID:1592,0.0
Agencia_ID:1593,0.0
Agencia_ID:1594,0.0
Agencia_ID:1595,0.0
Agencia_ID:1596,0.0
Agencia_ID:1597,0.0
Agencia_ID:1598,0.0
Agencia_ID:1599,0.0
Agencia_ID:1602,0.0
Agencia_ID:1611,0.0
Agencia_ID:1612,0.0158076263142
Agencia_ID:1613,-0.488170131204
Agencia_ID:1614,-0.259986401097
Agencia_ID:1615,0.0
Agencia_ID:1616,0.0
Agencia_ID:1617,0.0
Agencia_ID:1618,0.0
Agencia_ID:1620,0.0
Agencia_ID:1622,-0.0178908234433
Agencia_ID:1623,0.0
Agencia_ID:1625,-0.134377900236
Agencia_ID:1626,0.00969660724572
Agencia_ID:1628,-0.369101446929
Agencia_ID:1629,0.0
Agencia_ID:1631,0.0
Agencia_ID:1632,0.0
Agencia_ID:1633,-0.0850868468106
Agencia_ID:1634,0.0
Agencia_ID:1635,0.0
Agencia_ID:1636,0.140935213165
Agencia_ID:1637,-0.249987366196
Agencia_ID:1640,0.0
Agencia_ID:1650,-0.585157221694
Agencia_ID:1653,-0.491604567893
Agencia_ID:1654,2.62405513516
Agencia_ID:1655,-3.01646602578
Agencia_ID:1656,0.257103126288
Agencia_ID:1657,0.0
Agencia_ID:1658,0.0
Agencia_ID:1659,0.0
Agencia_ID:1660,0.0
Agencia_ID:1661,0.0
Agencia_ID:1663,0.0
Agencia_ID:1664,0.0
Agencia_ID:1667,0.0
Agencia_ID:1668,0.0
Agencia_ID:1669,0.0
Agencia_ID:1670,0.0
Agencia_ID:1671,0.0
Agencia_ID:1672,0.0
Agencia_ID:1673,0.0
Agencia_ID:1674,0.0
Agencia_ID:1675,0.0
Agencia_ID:1677,0.0
Agencia_ID:1678,0.0
Agencia_ID:1679,0.0
Agencia_ID:1680,0.0
Agencia_ID:1681,0.0
Agencia_ID:1682,0.0
Agencia_ID:1683,0.0
Agencia_ID:1684,0.0
Agencia_ID:1685,0.0
Agencia_ID:1686,0.0
Agencia_ID:1687,0.0
Agencia_ID:1689,0.0
Agencia_ID:1690,0.0
Agencia_ID:1691,0.0
Agencia_ID:1692,0.0
Agencia_ID:1693,0.0
Agencia_ID:1694,0.0
Agencia_ID:1695,0.0
Agencia_ID:1697,0.019101009006
Agencia_ID:1698,0.0
Agencia_ID:1910,0.0
Agencia_ID:1911,-0.0869293380625
Agencia_ID:1912,-0.132905815718
Agencia_ID:1914,0.0
Agencia_ID:1915,0.0
Agencia_ID:1934,0.0
