50,0.500108957291
100,0.491259098053
150,0.52833199501
200,0.583424091339
250,0.676917076111
300,0.75372505188
350,0.846691846848
400,0.970032930374
450,1.11822295189
500,1.21146893501
550,1.35377407074
600,1.52030897141
650,1.68454313278
700,1.94758009911
750,2.04847097397
800,2.23631215096
850,2.471971035
900,2.67586398125
950,2.90194201469
1000,3.15798187256
1050,3.40504002571
1100,3.71887302399
1150,3.91191911697
1200,4.2396671772
1250,4.53710699081
1300,4.81766295433
1350,5.18828415871
1400,5.48663806915
1450,5.86503791809
1500,6.27635812759
1550,6.50934195518
1600,6.8938100338
1650,7.34390687943
1700,7.59191608429
1750,7.96693921089
1800,8.34747695923
1850,9.69772601128
1900,10.5427780151
1950,10.97103405
2000,11.3884420395
2050,11.9779028893
2100,12.5503311157
2150,13.0549590588
2200,13.57655406
2250,14.2362267971
2300,14.7525348663
2350,15.4022798538
2400,15.9528279305
2450,16.626404047
